Date,spread,zscore,long_signal,short_signal,exit_signal
2017-03-30,14.995383363793543,0.41605077017782216,False,False,True
2017-03-31,14.914127217460184,0.04125493180946065,False,False,True
2017-04-03,14.884128438163309,-0.1255428577740214,False,False,True
2017-04-04,15.09999224942323,0.7534489331540474,False,False,False
2017-04-05,15.024441890956254,0.3714553470328077,False,False,True
2017-04-06,15.21302726346568,1.1527054090314157,False,False,False
2017-04-07,15.145647776239219,0.7898684746705144,False,False,False
2017-04-10,15.12475630561977,0.6459503042541479,False,False,False
2017-04-11,15.166117421371013,0.781860625544764,False,False,False
2017-04-12,14.983497191504974,-0.035143732718703455,False,False,True
2017-04-13,15.062348654926875,0.4040204574398415,False,False,True
2017-04-17,15.18486003206625,1.044134178353582,False,False,False
2017-04-18,15.35862877624211,1.8204386023723762,False,False,False
2017-04-19,15.271036838355435,1.3292812816569008,False,False,False
2017-04-20,15.138421254737633,0.6945280903120337,False,False,False
2017-04-21,15.157791708814376,0.7977033181413146,False,False,False
2017-04-24,15.148784815993071,0.8100805171381988,False,False,False
2017-04-25,15.018157558888173,0.1871048460643484,False,False,True
2017-04-26,15.352400747031954,1.694906956540008,False,False,False
2017-04-27,15.29218925824232,1.3147739725777643,False,False,False
2017-04-28,15.274705060430524,1.1534745341545207,False,False,False
2017-05-01,15.590779055800574,2.326289688887786,False,True,False
2017-05-02,15.758315956069012,2.5868401694660554,False,True,False
2017-05-03,15.811353411517707,2.399025896482657,False,True,False
2017-05-04,15.863447083042477,2.26325031296445,False,True,False
2017-05-05,15.829466018526016,1.9701547618432995,False,False,False
2017-05-08,16.02946678146547,2.3486663084245043,False,True,False
2017-05-09,15.77250286362315,1.4788730294186512,False,False,False
2017-05-10,15.802976522383336,1.467316751766525,False,False,False
2017-05-11,15.853759009956509,1.5160838745314984,False,False,False
2017-05-12,15.805749976806794,1.2805816113939674,False,False,False
2017-05-15,15.692293137276693,0.8911613718901983,False,False,False
2017-05-16,15.849203589722915,1.27413027276237,False,False,False
2017-05-17,15.941509886764067,1.4350828121496821,False,False,False
2017-05-18,15.740147046202786,0.7901955106292645,False,False,False
2017-05-19,15.923813696055731,1.24400105590008,False,False,False
2017-05-22,15.95527878352781,1.2456057705276453,False,False,False
2017-05-23,16.079150360891095,1.4873827364269896,False,False,False
2017-05-24,16.470616058714736,2.286576162208899,False,True,False
2017-05-25,16.48888760464393,2.120228126300406,False,True,False
2017-05-26,16.37537771113817,1.699754063306166,False,False,False
2017-05-30,16.390771572090514,1.6075861204096602,False,False,False
2017-05-31,16.711297040048276,2.1231791906129427,False,True,False
2017-06-01,16.942709836484163,2.3238788471497243,False,True,False
2017-06-02,16.934436894995674,2.0857008199397344,False,True,False
2017-06-05,16.982763805987165,1.9889760852306908,False,False,False
2017-06-06,17.017055118950857,1.8914889364458312,False,False,False
2017-06-07,16.707000691684193,1.2464904968227104,False,False,False
2017-06-08,16.612450528050392,0.996555552530298,False,False,False
2017-06-09,16.790144688772916,1.2804852068697048,False,False,False
2017-06-12,16.72878505255734,1.09983498604768,False,False,False
2017-06-13,16.406636214901404,0.36286045136999784,False,False,True
2017-06-14,16.41825790613278,0.34635025716023105,False,False,True
2017-06-15,16.407631458310572,0.2826381983765474,False,False,True
2017-06-16,16.553758461313045,0.570595215926697,False,False,False
2017-06-19,16.51794613180664,0.4428765262388779,False,False,True
2017-06-20,16.58553761192963,0.5604254257722102,False,False,False
2017-06-21,16.32595730118682,-0.10060592458089548,False,False,True
2017-06-22,16.48846931094604,0.24957844303287227,False,False,True
2017-06-23,16.46915003344703,0.1537888158697093,False,False,True
2017-06-26,16.60977754938447,0.4716774760394844,False,False,True
2017-06-27,16.520144231009244,0.16374899554871844,False,False,True
2017-06-28,16.681873273163337,0.5929995790933205,False,False,False
2017-06-29,16.487163819089634,-0.07820437014351539,False,False,True
2017-06-30,16.430878029754172,-0.3881963230261956,False,False,True
2017-07-03,16.353180465754818,-0.8068480501418336,False,False,False
2017-07-05,16.447632090930416,-0.5431164619023453,False,False,False
2017-07-06,16.069467979900317,-2.2907474201475155,True,False,False
2017-07-07,15.965956407927756,-2.4061619545068202,True,False,False
2017-07-10,16.261091570797895,-1.128029993373457,False,False,False
2017-07-11,16.341511412642973,-0.7952008628460892,False,False,False
2017-07-12,16.268051673942946,-1.0600031120047506,False,False,False
2017-07-13,16.3726093829949,-0.6006793695885182,False,False,False
2017-07-14,16.39868086834719,-0.4457409857697723,False,False,True
2017-07-17,16.448680105407735,-0.1791267328540432,False,False,True
2017-07-18,16.368992337497545,-0.4844636901657389,False,False,True
2017-07-19,16.44779290724922,-0.009667159377833403,False,False,True
2017-07-20,16.395956713103537,-0.2529647694592542,False,False,True
2017-07-21,16.330353782499536,-0.5895073389962311,False,False,False
2017-07-24,16.26339230606347,-0.9490647095202769,False,False,False
2017-07-25,16.58465013086362,1.1918997916341378,False,False,False
2017-07-26,16.902553796733205,2.7500126329058374,False,True,False
2017-07-27,17.24564140698763,3.456412790046628,False,True,False
2017-07-28,17.31527398469169,2.99401620471286,False,True,False
2017-07-31,17.145275815746377,2.1213688247125893,False,True,False
2017-08-01,17.1750682942419,1.9900183808369478,False,False,False
2017-08-02,17.141350116292212,1.7310078167603653,False,False,False
2017-08-03,17.051556264505678,1.364048694585531,False,False,False
2017-08-04,16.864332969618065,0.7943976877602126,False,False,False
2017-08-07,16.859149423095467,0.7378055177248874,False,False,False
2017-08-08,16.880667082704583,0.7641913951572329,False,False,False
2017-08-09,16.89035515579055,0.7499670334022903,False,False,False
2017-08-10,17.101875256805915,1.2485661158894499,False,False,False
2017-08-11,16.919882870321374,0.7269887132598865,False,False,False
2017-08-14,16.802604561890497,0.389539787025372,False,False,True
2017-08-15,16.91453879038747,0.636028959396453,False,False,False
2017-08-16,16.892551943410233,0.5398427185034551,False,False,False
2017-08-17,16.727264318922135,0.049773793571636527,False,False,True
2017-08-18,16.73166080023484,-0.009350364730307459,False,False,True
2017-08-21,16.579252996954054,-0.5146988432398684,False,False,False
2017-08-22,16.58291740433187,-0.5408326445524979,False,False,False
2017-08-23,16.677945979218748,-0.29506855607709337,False,False,True
2017-08-24,16.81124433759164,0.10083305667674555,False,False,True
2017-08-25,17.062292352068958,0.8976019482372453,False,False,False
2017-08-28,16.988573258591927,0.5917327941189545,False,False,False
2017-08-29,16.94475468886107,0.3853214005968138,False,False,True
2017-08-30,17.05454330631609,0.7396835840261942,False,False,False
2017-08-31,17.071819608836115,0.7562515618051951,False,False,False
2017-09-01,17.274752705218493,1.5258169349974242,False,False,False
2017-09-05,17.407368288836295,2.0785134415739943,False,True,False
2017-09-06,17.329254591444478,1.6149455336608551,False,False,False
2017-09-07,17.4917668841112,2.0918753246863075,False,True,False
2017-09-08,17.991611476980076,3.284001281170305,False,True,False
2017-09-11,18.05166402684883,2.8997107918165588,False,True,False
2017-09-12,18.42145665793224,3.1138145811544846,False,True,False
2017-09-13,18.706795985373255,3.0130501422980616,False,True,False
2017-09-14,18.01077563025547,1.547413885407083,False,False,False
2017-09-15,17.918367262966356,1.2856589354445789,False,False,False
2017-09-18,17.813917316257555,1.0291923154002602,False,False,False
2017-09-19,17.80695339841524,0.9528092153610324,False,False,False
2017-09-20,17.830879272725575,0.9320143041050645,False,False,False
2017-09-21,17.64281967334969,0.5639885051559875,False,False,False
2017-09-22,17.96659153789487,1.0582301840299215,False,False,False
2017-09-25,18.14444082284102,1.2670659421962116,False,False,False
2017-09-26,18.056432751561875,1.0469629213565566,False,False,False
2017-09-27,17.301144974485887,-0.24021120687150874,False,False,True
2017-09-28,17.43826508466706,-0.03952241788090125,False,False,True
2017-09-29,17.589938936615027,0.17682683876401148,False,False,True
2017-10-02,17.948370885635907,0.756408687399801,False,False,False
2017-10-03,18.335910884005397,1.3803257723848101,False,False,False
2017-10-04,18.594236879469538,1.7480464080616276,False,False,False
2017-10-05,18.341094713435496,1.2160075928385687,False,False,False
2017-10-06,18.32339852272716,1.1220890157862673,False,False,False
2017-10-09,18.339365518693512,1.0847709407647776,False,False,False
2017-10-10,18.609888217800965,1.535351748345609,False,False,False
2017-10-11,18.660252694583747,1.5542930590519322,False,False,False
2017-10-12,18.43894626493172,1.0382695950983705,False,False,False
2017-10-13,18.467111901840724,1.0513850384069152,False,False,False
2017-10-16,18.67334069399034,1.4384607723564764,False,False,False
2017-10-17,18.912924078759247,1.8382573790967274,False,False,False
2017-10-18,18.85198433073198,1.601562472227523,False,False,False
2017-10-19,18.864809160664297,1.5259891734565498,False,False,False
2017-10-20,18.91564823400289,1.5128900743391556,False,False,False
2017-10-23,18.83596046609271,1.2461466926188902,False,False,False
2017-10-24,18.927271519724687,1.36249657474944,False,False,False
2017-10-25,18.96460105107654,1.3928119394813026,False,False,False
2017-10-26,18.982191416741067,1.326512496963857,False,False,False
2017-10-27,18.854182429934585,1.0023120619700265,False,False,False
2017-10-30,18.877953180021304,0.9819255736351838,False,False,False
2017-10-31,18.855228567013985,0.8761967500570809,False,False,False
2017-11-01,18.699837193811128,0.5171298304917575,False,False,False
2017-11-02,18.79952354208706,0.6702714456438729,False,False,False
2017-11-03,18.847691514157656,0.7197820143643469,False,False,False
2017-11-06,18.583922617393902,0.11864281629609144,False,False,True
2017-11-07,18.75617034502706,0.4516904826285223,False,False,True
2017-11-08,18.619678644042395,0.059306940828254495,False,False,True
2017-11-09,18.797635691331692,0.4928836885998696,False,False,True
2017-11-10,18.795123528984583,0.4588609603763011,False,False,True
2017-11-13,18.65768776116849,-0.2388128352506074,False,False,True
2017-11-14,18.94443874831864,1.1194593867957123,False,False,False
2017-11-15,18.48684975594513,-1.190361640822998,False,False,False
2017-11-16,18.194856759109033,-2.4977011534138254,True,False,False
2017-11-17,17.49019822278052,-4.007207399380175,True,False,False
2017-11-20,17.183600307599892,-3.645577204205134,True,False,False
2017-11-21,17.223075449993697,-2.8807381212349186,True,False,False
2017-11-22,17.52176919519784,-2.0155808351739997,True,False,False
2017-11-24,17.359989259373513,-2.0790019791765864,True,False,False
2017-11-27,17.392294183123646,-1.8369020639711282,False,False,False
2017-11-28,17.095906582372763,-2.0678869952516177,True,False,False
2017-11-29,16.748679625375782,-2.2706723657084855,True,False,False
2017-11-30,17.097423784218204,-1.6312005542203023,False,False,False
2017-12-01,17.233444703344322,-1.3437911340065152,False,False,False
2017-12-04,17.326112425410443,-1.1409259714916677,False,False,False
2017-12-05,17.32412222149961,-1.0687635637153658,False,False,False
2017-12-06,17.19176605256023,-1.1570607688622896,False,False,False
2017-12-07,17.05574485052661,-1.2422940292020377,False,False,False
2017-12-08,16.625120233759088,-1.649027444331458,False,False,False
2017-12-11,16.44333984017109,-1.7174142581231542,False,False,False
2017-12-12,16.400877655966873,-1.6308822086027484,False,False,False
2017-12-13,16.91244817062052,-0.966237174317933,False,False,False
2017-12-14,16.988310654932658,-0.8185282073566231,False,False,False
2017-12-15,16.85302021525101,-0.9200461748373812,False,False,False
2017-12-18,16.880928374780936,-0.8306990709312021,False,False,False
2017-12-19,16.943128130182053,-0.6992590994637214,False,False,False
2017-12-20,16.792239406144635,-0.8406796129737005,False,False,False
2017-12-21,16.499251165899366,-1.165909798032156,False,False,False
2017-12-22,16.405588483331588,-1.2429426615381869,False,False,False
2017-12-26,16.55422793158867,-0.9946989212370256,False,False,False
2017-12-27,16.573335499098643,-0.9341673531665369,False,False,False
2017-12-28,16.351033826037447,-1.3824594236901209,False,False,False
2017-12-29,16.370771397234343,-1.387972223626975,False,False,False
2018-01-02,16.488469593853537,-1.13853456173526,False,False,False
2018-01-03,16.464749737437057,-1.1350065436819066,False,False,False
2018-01-04,16.962029396890678,0.2584882172988324,False,False,True
2018-01-05,16.86836289962562,0.030870635175381057,False,False,True
2018-01-08,16.965693804268493,0.38382409044563126,False,False,True
2018-01-09,17.173545683208776,1.0593416983025243,False,False,False
2018-01-10,17.16119004064458,1.0828886068127763,False,False,False
2018-01-11,17.278837343593548,1.409459813153644,False,False,False
2018-01-12,17.265800803672192,1.2768990376201814,False,False,False
2018-01-16,17.527681566773072,1.9161559319490216,False,False,False
2018-01-17,17.49286448067583,1.7283524879987344,False,False,False
2018-01-18,17.584854837174557,1.8861758154226982,False,False,False
2018-01-19,17.58925160139476,1.8077887815195126,False,False,False
2018-01-22,17.479512283119547,1.4578153326292296,False,False,False
2018-01-23,17.601187355770648,1.6377758853220032,False,False,False
2018-01-24,18.020561213124218,2.2988936332184124,False,True,False
2018-01-25,18.089616841117,2.1743038227661087,False,True,False
2018-01-26,18.56799141916473,2.6660913524340635,False,True,False
2018-01-29,18.252289667195022,1.887032984879184,False,False,False
2018-01-30,17.90815210516393,1.221590162448117,False,False,False
2018-01-31,17.98726104596492,1.2585177066560838,False,False,False
2018-02-01,17.847261656316483,0.9700694527181467,False,False,False
2018-02-02,17.52836274703773,0.43361812446560555,False,False,True
2018-02-05,16.72433517446005,-0.8360373128537738,False,False,False
2018-02-06,16.72580119972776,-0.8565190768629278,False,False,False
2018-02-07,16.63056826133888,-1.0366477559107194,False,False,False
2018-02-08,15.994913893517918,-1.9449851826401647,False,False,False
2018-02-09,15.771460258333516,-2.1060492421743966,True,False,False
2018-02-12,16.42690468551203,-1.1637570948911427,False,False,False
2018-02-13,16.595226713691016,-0.9408460564840725,False,False,False
2018-02-14,17.250831391373335,-0.010673096155077137,False,False,True
2018-02-15,17.47313334734203,0.280988896661,False,False,True
2018-02-16,17.65098832438336,0.5205224117192001,False,False,False
2018-02-20,17.049786428653828,-0.42106049705535786,False,False,True
2018-02-21,16.763975693637843,-0.8486643030250006,False,False,False
2018-02-22,16.63392185445445,-1.003944895483759,False,False,False
2018-02-23,17.05057155656438,-0.3657861586168417,False,False,True
2018-02-26,16.730515275974742,-0.8130105467540407,False,False,False
2018-02-27,16.33281989454909,-1.3186579571655146,False,False,False
2018-02-28,16.218267395753696,-1.3767136560896156,False,False,False
2018-03-01,16.824446254296976,-0.493945714442181,False,False,True
2018-03-02,16.88805926389766,-0.3734772598615206,False,False,True
2018-03-05,16.96208860582193,-0.24132523833643085,False,False,True
2018-03-06,16.965178000787816,-0.2134492308988846,False,False,True
2018-03-07,16.79119942402084,-0.42433742894430293,False,False,True
2018-03-08,16.869992707186903,-0.2653488510799827,False,False,True
2018-03-09,17.126797686108333,0.1671052064226621,False,False,True
2018-03-12,16.785121392754114,-0.29831026326012877,False,False,True
2018-03-13,16.615959528297086,-0.5429033661825876,False,False,False
2018-03-14,16.0695716446387,-1.4961805202050897,False,False,False
2018-03-15,16.112137776488808,-1.374533664026768,False,False,False
2018-03-16,15.988264321727605,-1.5755772917136874,False,False,False
2018-03-19,16.103238363103152,-1.2604014509004555,False,False,False
2018-03-20,16.11643384194539,-1.1576975376277925,False,False,False
2018-03-21,16.241881084317455,-0.8404690722640455,False,False,False
2018-03-22,16.198737719848573,-0.8892046074599106,False,False,False
2018-03-23,16.209214452634846,-0.8977151549948743,False,False,False
2018-03-26,16.406803186175807,-0.5502600583882392,False,False,False
2018-03-27,16.40256182908672,-0.5575060070709438,False,False,False
2018-03-28,16.453607486134167,-0.42931364841336167,False,False,True
2018-03-29,16.570990025118437,-0.11560913570922887,False,False,True
2018-04-02,16.32774354455464,-0.6405243564481322,False,False,False
2018-04-03,16.757221891294144,0.5958677058819364,False,False,False
2018-04-04,17.127535169230914,1.644969822173961,False,False,False
2018-04-05,17.19156618962198,1.7038406459287547,False,False,False
2018-04-06,17.024076368326515,1.180030753381594,False,False,False
2018-04-09,16.914395513214643,0.9116932633553785,False,False,False
2018-04-10,17.069472823272996,1.2669258129815557,False,False,False
2018-04-11,17.246646620049663,1.5902770838708562,False,False,False
2018-04-12,17.37769188794495,1.754103223753869,False,False,False
2018-04-13,17.62391971822398,2.1064682792272387,False,True,False
2018-04-16,17.63151363975323,1.9324550236214317,False,False,False
2018-04-17,18.089891291827055,2.494786268667126,False,True,False
2018-04-18,18.18496882308482,2.3363411367331044,False,True,False
2018-04-19,18.33193753976326,2.2578553895226077,False,True,False
2018-04-20,18.522306532474666,2.232867017506279,False,True,False
2018-04-23,18.7376973416692,2.2302684766275664,False,True,False
2018-04-24,18.10822204668751,1.3462529865243542,False,False,False
2018-04-25,17.53958442948511,0.6213544307853973,False,False,False
2018-04-26,17.34036719996578,0.338311127186586,False,False,True
2018-04-27,18.281784490062012,1.3911786725677437,False,False,False
2018-04-30,18.37125858660886,1.4029241445017397,False,False,False
2018-05-01,18.196655415342644,1.1181403275873611,False,False,False
2018-05-02,18.13419630516451,0.9790159399613535,False,False,False
2018-05-03,17.873148031854644,0.6007643066750273,False,False,False
2018-05-04,18.001106124990898,0.7139888173284465,False,False,False
2018-05-07,17.968120020976098,0.6194539889722774,False,False,False
2018-05-08,17.99246959817201,0.6028693650758987,False,False,False
2018-05-09,18.117493137658496,0.735042388505007,False,False,False
2018-05-10,18.244353917137616,0.8791065961316493,False,False,False
2018-05-11,18.164980212371933,0.7027140772258298,False,False,False
2018-05-14,18.133882242020007,0.6113275881006477,False,False,False
2018-05-15,17.90000817690725,0.1057809043944552,False,False,True
2018-05-16,17.63403736624363,-0.48705136038653213,False,False,True
2018-05-17,18.204404178188,0.6641564485088549,False,False,False
2018-05-18,18.185294733280106,0.5735892247622801,False,False,False
2018-05-21,17.923145674424767,-0.12379695929230497,False,False,True
2018-05-22,17.65979507135891,-0.9379825928233235,False,False,False
2018-05-23,17.681838787009067,-0.9819883841399313,False,False,False
2018-05-24,17.668276191046672,-1.103423645820007,False,False,False
2018-05-25,17.71628903889365,-0.9712985144242785,False,False,False
2018-05-29,17.80188889547157,-0.7275843607293978,False,False,False
2018-05-30,18.07225459295748,0.16147167436946644,False,False,True
2018-05-31,18.33105137028016,0.982597670225096,False,False,False
2018-06-01,18.451050302164926,1.3379936061750506,False,False,False
2018-06-04,18.85304203195466,2.4102844426219314,False,True,False
2018-06-05,18.45089517794131,1.307542279672639,False,False,False
2018-06-06,18.64832690986074,1.7643243013482404,False,False,False
2018-06-07,18.547121482341435,1.3763512203514405,False,False,False
2018-06-08,18.72984622566837,1.840588672002523,False,False,False
2018-06-11,18.732672734067478,1.712682949687368,False,False,False
2018-06-12,18.700156100328307,1.5298760499493849,False,False,False
2018-06-13,18.275759512770943,0.32595237231881036,False,False,True
2018-06-14,17.71021129053444,-1.193878946562086,False,False,False
2018-06-15,17.639943299955757,-1.33446550256431,False,False,False
2018-06-18,17.618690121403837,-1.3177158597260517,False,False,False
2018-06-19,17.525965813572295,-1.46554502070275,False,False,False
2018-06-20,17.22287718154586,-2.003552206961852,True,False,False
2018-06-21,16.700992687724096,-2.6798008992110023,True,False,False
2018-06-22,16.582927373984738,-2.4849267051287476,True,False,False
2018-06-25,16.760364340235686,-1.9445223151114663,False,False,False
2018-06-26,16.74167290611818,-1.790273876507785,False,False,False
2018-06-27,16.42753600078188,-2.034641034819337,True,False,False
2018-06-28,16.72664616228599,-1.498730533562494,False,False,False
2018-06-29,17.069890834063383,-0.9604245301141141,False,False,False
2018-07-02,16.79748216159849,-1.2415288943348992,False,False,False
2018-07-03,17.217117028120914,-0.6446975375884144,False,False,False
2018-07-05,17.70255947165685,-0.0012657034541915097,False,False,True
2018-07-06,17.680099622614218,-0.031047425568906512,False,False,True
2018-07-09,17.883034373388433,0.2290176366272135,False,False,True
2018-07-10,17.19067358227578,-0.6620929871295815,False,False,False
2018-07-11,17.096798906811458,-0.7475425098222048,False,False,False
2018-07-12,17.225331729452137,-0.5427715051283046,False,False,False
2018-07-13,17.009888149189454,-0.7694529253548369,False,False,False
2018-07-16,16.933446777866695,-0.8121331461048878,False,False,False
2018-07-17,16.98098502915787,-0.69907520675932,False,False,False
2018-07-18,16.863286549631173,-0.8061853277063409,False,False,False
2018-07-19,16.62197966221547,-1.089809074073062,False,False,False
2018-07-20,16.732918647303276,-0.8749802445629715,False,False,False
2018-07-23,16.80156167369336,-0.7299375560214264,False,False,False
2018-07-24,17.025433602575657,-0.2959414561314305,False,False,True
2018-07-25,17.73978021199013,1.2840210302171993,False,False,False
2018-07-26,17.94145711569591,1.8476007934130472,False,False,False
2018-07-27,18.088628318478438,2.052985183448007,False,True,False
2018-07-30,18.13323583081711,1.999368464843303,False,False,False
2018-07-31,18.33145650534435,2.1846677947762543,False,True,False
2018-08-01,18.433497954444427,2.1398898691854145,False,True,False
2018-08-02,17.95773817480677,1.2222637450413791,False,False,False
2018-08-03,18.00155702744513,1.2098368224833698,False,False,False
2018-08-06,17.765800803672192,0.7540993992021708,False,False,False
2018-08-07,18.393393091271196,1.6832764289123996,False,False,False
2018-08-08,18.223029682603652,1.303300147754363,False,False,False
2018-08-09,18.371351253018958,1.4588544728205797,False,False,False
2018-08-10,18.305594852583173,1.2626709472328597,False,False,False
2018-08-13,18.018685209419637,0.731404747289427,False,False,False
2018-08-14,18.05899637339422,0.7445881029380513,False,False,False
2018-08-15,18.16287318508901,0.864402212362225,False,False,False
2018-08-16,18.106012383341614,0.7373662656407738,False,False,False
2018-08-17,18.31129710865979,1.0284785751418961,False,False,False
2018-08-20,18.470827768703778,1.2281110305458147,False,False,False
2018-08-21,18.23643146224724,0.7945633588718753,False,False,False
2018-08-22,18.31062133758282,0.8548201899446626,False,False,False
2018-08-23,18.15690422774836,0.559434120362349,False,False,False
2018-08-24,18.03276788642039,0.3088591113760376,False,False,True
2018-08-27,18.028785601200806,0.2510538842396352,False,False,True
2018-08-28,18.01391939077992,0.17180471931262387,False,False,True
2018-08-29,17.757375703934844,-0.38607611285683474,False,False,True
2018-08-30,17.399522299115652,-1.2890111616455613,False,False,False
2018-08-31,17.007216765013954,-2.309321883882541,True,False,False
2018-09-04,17.445750960945652,-1.4968987721701112,False,False,False
2018-09-05,17.54407551450726,-1.4195885483717696,False,False,False
2018-09-06,17.840567345811536,-0.5582509362760057,False,False,False
2018-09-07,17.977585102837246,-0.15453411871644493,False,False,True
2018-09-10,18.11334313539659,0.24686102761628095,False,False,True
2018-09-11,18.13239952632883,0.30362812671848055,False,False,True
2018-09-12,18.224442936803204,0.592840606114604,False,False,False
2018-09-13,17.53391853696068,-1.377201681191134,False,False,False
2018-09-14,17.797269140026536,-0.5744039880754033,False,False,False
2018-09-17,17.923025036355416,-0.19445817217509492,False,False,True
2018-09-18,17.88245070290656,-0.327849229257451,False,False,True
2018-09-19,17.96412673742823,-0.043483731367405375,False,False,True
2018-09-20,18.287318180373802,0.9312133403959891,False,False,False
2018-09-21,18.303603054181924,0.9951953240894227,False,False,False
2018-09-24,18.443238798598546,1.3842845952170821,False,False,False
2018-09-25,18.127060572675106,0.4215023417227601,False,False,True
2018-09-26,18.412713963260625,1.2106007586079468,False,False,False
2018-09-27,18.683446494959195,1.8370969131883503,False,False,False
2018-09-28,18.678891074725602,1.682089334466121,False,False,False
2018-10-01,18.98711395409482,2.224233934749863,False,True,False
2018-10-02,19.756800065806488,3.208667129213941,False,True,False
2018-10-03,19.412090963251803,2.2370807936044463,False,True,False
2018-10-04,19.61601714273792,2.277704412703763,False,True,False
2018-10-05,19.675549328660814,2.1033272344648863,False,True,False
2018-10-08,19.857220365415237,2.096479793307028,False,True,False
2018-10-09,19.784445338769633,1.8089097518839075,False,False,False
2018-10-10,19.266385785736986,1.0819050372757673,False,False,False
2018-10-11,18.78743397507047,0.44840695205745845,False,False,True
2018-10-12,18.773298244094068,0.38400580430398884,False,False,True
2018-10-15,18.917172156618943,0.5188443524720611,False,False,False
2018-10-16,19.06408269304154,0.6682202843449332,False,False,False
2018-10-17,19.207693718999636,0.8163216405034295,False,False,False
2018-10-18,19.051201277343804,0.540118856530203,False,False,False
2018-10-19,19.19046699856693,0.6951531458063596,False,False,False
2018-10-22,19.049472365509324,0.4413266047400083,False,False,True
2018-10-23,19.259838567102143,0.709749910308176,False,False,False
2018-10-24,18.933446777866695,0.17502869876092175,False,False,True
2018-10-25,18.740513880415445,-0.20242037138131663,False,False,True
2018-10-26,18.741092424617136,-0.2697265708101783,False,False,True
2018-10-29,18.680671446045313,-0.4451112780692826,False,False,True
2018-10-30,19.63412872107081,1.28759741821946,False,False,False
2018-10-31,20.226171848637687,2.244881542619779,False,True,False
2018-11-01,20.30025589892945,2.147494042884867,False,True,False
2018-11-02,20.643920458895156,2.4332956169436732,False,True,False
2018-11-05,20.54155953746289,2.037672340336161,False,True,False
2018-11-06,20.759780669753802,2.1800220589242936,False,True,False
2018-11-07,20.921348895589087,2.181266545314655,False,True,False
2018-11-08,20.77061911047255,1.7879120799975448,False,False,False
2018-11-09,20.771190650996143,1.6470794983879693,False,False,False
2018-11-12,21.08668769665492,1.8789152723471783,False,False,False
2018-11-13,21.034857194604427,1.6669663691665229,False,False,False
2018-11-14,21.055430787382107,1.556117520917432,False,False,False
2018-11-15,20.998522623754244,1.3845272864312443,False,False,False
2018-11-16,21.047105074825467,1.3428513536127817,False,False,False
2018-11-19,21.2246952879021,1.4336612932155615,False,False,False
2018-11-20,20.835382204798513,0.9643160925467702,False,False,False
2018-11-21,20.362554475696275,0.4315684199027913,False,False,True
2018-11-23,20.62056453061799,0.6524119792792231,False,False,False
2018-11-26,20.35983032045263,0.32457626912844556,False,False,True
2018-11-27,20.71710677556055,0.6693883768374231,False,False,False
2018-11-28,20.550194469791354,0.4335890079950824,False,False,True
2018-11-29,19.87679284273565,-0.3829522866000965,False,False,True
2018-11-30,20.3937007165526,0.18339908897757326,False,False,True
2018-12-03,20.412077521710593,0.16077576970256008,False,False,True
2018-12-04,20.592448475796303,0.3382986678904554,False,False,True
2018-12-06,20.628680693491017,0.33763425727388885,False,False,True
2018-12-07,20.589674738465337,0.22483771847926917,False,False,True
2018-12-10,20.648628097279037,0.24709057583286043,False,False,True
2018-12-11,20.677945979218748,0.2261233915353017,False,False,True
2018-12-12,20.429308056840572,-0.5559222881843594,False,False,False
2018-12-13,20.34710812658328,-0.9980806587173472,False,False,False
2018-12-14,21.299834356349297,1.9716364260795443,False,False,False
2018-12-17,20.555594852583173,-0.44600454829164926,False,False,True
2018-12-18,20.79905082292917,0.3339048120178814,False,False,True
2018-12-19,20.821985268527605,0.3791141912223749,False,False,True
2018-12-20,20.420152477658753,-0.8882526352447319,False,False,False
2018-12-21,20.64455017967458,-0.13438685758397373,False,False,True
2018-12-24,19.86874129798157,-2.312642628357559,True,False,False
2018-12-26,20.28276919800331,-1.0301493392560666,False,False,False
2018-12-27,20.604549264147238,-0.05593112575562651,False,False,True
2018-12-28,20.043240804509402,-1.5968220275520004,False,False,False
2018-12-31,20.16370892376229,-1.1689108621932598,False,False,False
2019-01-02,20.039001041910733,-1.4314710977463119,False,False,False
2019-01-03,19.99999508688505,-1.4490396627179916,False,False,False
2019-01-04,20.383710144465415,-0.26269827399049694,False,False,True
2019-01-07,19.997482924537945,-1.3971345566743807,False,False,False
2019-01-08,20.26910293730253,-0.5231566588408461,False,False,False
2019-01-09,20.119473654823967,-0.9343655311955021,False,False,False
2019-01-10,20.45706371531271,0.11257917889507435,False,False,True
2019-01-11,20.724602904399504,0.9490912151342086,False,False,False
2019-01-14,20.74130766639594,0.9677150434670181,False,False,False
2019-01-15,20.750362204005217,0.941220542423038,False,False,False
2019-01-16,20.260309348960682,-0.6123746294252592,False,False,False
2019-01-17,20.183765967291382,-0.8222585550719957,False,False,False
2019-01-18,20.524602424367554,0.2591731973074863,False,False,True
2019-01-22,20.67397394655953,0.7238341084581401,False,False,False
2019-01-23,21.02219233226841,1.6883923856621579,False,False,False
2019-01-24,20.744862716940183,0.8422471005012706,False,False,False
2019-01-25,20.461774542677425,0.021879388259129415,False,False,True
2019-01-28,20.392192858643597,-0.18281539165134036,False,False,True
2019-01-29,20.577902766383023,0.35018877023311795,False,False,True
2019-01-30,20.59004669895818,0.5170582726577363,False,False,False
2019-01-31,20.40481007619164,-0.09309516068718775,False,False,True
