Date,spread,zscore,long_signal,short_signal,exit_signal,position,spread_change,daily_pnl,cumulative_pnl,equity
2016-06-01,19.706234131595032,1.095835515769015,False,False,False,1,0.00157219312044532,0.00157219312044532,-4.015937892677094,99995.98406210732
2016-06-02,19.62042256502808,0.6465851337563717,False,False,False,1,-0.08581156656695299,-0.08581156656695299,-4.101749459244047,99995.89825054076
2016-06-03,19.810003180946673,1.667611367816056,False,False,False,1,0.18958061591859376,0.18958061591859376,-3.9121688433254533,99996.08783115668
2016-06-06,20.0981690167868,2.7393376566186065,False,True,False,-1,0.2881658358401289,-0.2881658358401289,-4.200334679165582,99995.79966532084
2016-06-07,20.099845157553137,2.372332070329976,False,True,False,-1,0.0016761407663352657,-0.0016761407663352657,-4.2020108199319175,99995.79798918006
2016-06-08,20.1600528316455,2.3198630603544923,False,True,False,-1,0.06020767409236427,-0.06020767409236427,-4.262218494024282,99995.73778150597
2016-06-09,20.25193542580107,2.336973735084262,False,True,False,-1,0.09188259415556743,-0.09188259415556743,-4.354101088179849,99995.64589891183
2016-06-10,20.56806628984404,2.8845906717633363,False,True,False,-1,0.31613086404297164,-0.31613086404297164,-4.670231952222821,99995.32976804778
2016-06-13,19.759582118398463,0.2798619473999074,False,False,True,-1,-0.8084841714455777,0.8084841714455777,-3.861747780777243,99996.13825221923
2016-06-14,19.63775004412583,-0.1224996893239107,False,False,True,-1,-0.12183207427263198,0.12183207427263198,-3.739915706504611,99996.26008429349
2016-06-15,19.698795617196904,0.0377823840549599,False,False,True,-1,0.06104557307107328,-0.06104557307107328,-3.8009612795756844,99996.19903872043
2016-06-16,19.755185637085763,0.1851369210122232,False,False,True,-1,0.056390019888858944,-0.056390019888858944,-3.8573512994645434,99996.14264870054
2016-06-17,19.34345659493167,-1.1691433465900043,False,False,False,-1,-0.4117290421540929,0.4117290421540929,-3.4456222573104505,99996.5543777427
2016-06-20,19.543298418950233,-0.516141456714355,False,False,False,-1,0.19984182401856287,-0.19984182401856287,-3.6454640813290133,99996.35453591867
2016-06-21,19.518587416729357,-0.6309386334937984,False,False,False,-1,-0.024711002220875855,0.024711002220875855,-3.6207530791081375,99996.37924692089
2016-06-22,19.332253197398188,-1.2143705402349418,False,False,False,-1,-0.18633421933116878,0.18633421933116878,-3.4344188597769687,99996.56558114022
2016-06-23,19.380001281280475,-1.04164614680543,False,False,False,-1,0.04774808388228635,-0.04774808388228635,-3.482166943659255,99996.51783305634
2016-06-24,18.835342309456564,-2.431630728058704,True,False,False,1,-0.5446589718239103,-0.5446589718239103,-4.026825915483165,99995.97317408452
2016-06-27,18.648431140414125,-2.526739823494997,True,False,False,1,-0.18691116904243898,-0.18691116904243898,-4.213737084525604,99995.78626291547
2016-06-28,19.045971397616153,-1.3952106434975948,False,False,False,1,0.3975402572020279,0.3975402572020279,-3.8161968273235765,99996.18380317268
2016-06-29,19.06481607855935,-1.2683982083289898,False,False,False,1,0.01884468094319658,0.01884468094319658,-3.79735214638038,99996.20264785361
2016-06-30,19.260889830461725,-0.74979047363818,False,False,False,1,0.1960737519023752,0.1960737519023752,-3.6012783944780047,99996.39872160552
2016-07-01,19.1271712410916,-1.0362970812865946,False,False,False,1,-0.13371858937012604,-0.13371858937012604,-3.7349969838481307,99996.26500301615
2016-07-05,19.242773691663647,-0.7515484603056056,False,False,False,1,0.1156024505720481,0.1156024505720481,-3.6193945332760826,99996.38060546672
2016-07-06,19.205810994524455,-0.832290535056662,False,False,False,1,-0.03696269713919165,-0.03696269713919165,-3.6563572304152743,99996.34364276959
2016-07-07,18.63947411258764,-1.9569914254530911,False,False,False,1,-0.5663368819368166,-0.5663368819368166,-4.222694112352091,99995.77730588765
2016-07-08,18.737537374072897,-1.6057268777459472,False,False,False,1,0.09806326148525812,0.09806326148525812,-4.124630850866833,99995.87536914913
2016-07-11,18.770046721226457,-1.4253249820770986,False,False,False,1,0.03250934715356024,0.03250934715356024,-4.0921215037132725,99995.90787849629
2016-07-12,18.80957844938568,-1.2537423622797998,False,False,False,1,0.03953172815922201,0.03953172815922201,-4.0525897755540505,99995.94741022444
2016-07-13,18.693974404323203,-1.3731108185172451,False,False,False,1,-0.11560404506247579,-0.11560404506247579,-4.168193820616526,99995.83180617938
2016-07-14,18.63166876397685,-1.3821935307291862,False,False,False,1,-0.06230564034635222,-0.06230564034635222,-4.2304994609628785,99995.76950053904
2016-07-15,18.645492369108094,-1.2634074140311422,False,False,False,1,0.013823605131243255,0.013823605131243255,-4.216675855831635,99995.78332414417
2016-07-18,18.756226930792476,-0.994440972648226,False,False,False,1,0.11073456168438156,0.11073456168438156,-4.105941294147254,99995.89405870585
2016-07-19,18.67748322971373,-1.0685041630277068,False,False,False,1,-0.0787437010787464,-0.0787437010787464,-4.184684995226,99995.81531500477
2016-07-20,18.707585956656484,-0.9542348120550372,False,False,False,1,0.030102726942754288,0.030102726942754288,-4.154582268283246,99995.84541773172
2016-07-21,18.731252759097323,-0.8591405933989494,False,False,False,1,0.02366680244083952,0.02366680244083952,-4.130915465842406,99995.86908453416
2016-07-22,18.961148353687765,-0.3505739872954022,False,False,True,1,0.22989559459044173,0.22989559459044173,-3.9010198712519646,99996.09898012875
2016-07-25,18.742980275372503,-0.8389431159829273,False,False,False,1,-0.2181680783152622,-0.2181680783152622,-4.119187949567227,99995.88081205044
2016-07-26,18.254762500015183,-1.9638976270953767,False,False,False,1,-0.48821777535732025,-0.48821777535732025,-4.607405724924547,99995.39259427508
2016-07-27,16.951934877157605,-3.767161598372412,True,False,False,1,-1.3028276228575777,-1.3028276228575777,-5.910233347782125,99994.08976665222
2016-07-28,17.041988083721154,-2.959020588852969,True,False,False,1,0.09005320656354954,0.09005320656354954,-5.820180141218575,99994.17981985878
2016-07-29,16.827588703238515,-2.794377889069557,True,False,False,1,-0.2143993804826394,-0.2143993804826394,-6.034579521701215,99993.9654204783
2016-08-01,16.645127129385862,-2.591399541758495,True,False,False,1,-0.1824615738526525,-0.1824615738526525,-6.217041095553867,99993.78295890444
2016-08-02,16.77680052357016,-2.154710259529567,True,False,False,1,0.1316733941842969,0.1316733941842969,-6.08536770136957,99993.91463229863
2016-08-03,17.054131733388804,-1.6723306368455104,False,False,False,1,0.27733120981864445,0.27733120981864445,-5.808036491550926,99994.19196350845
2016-08-04,16.8306231069294,-1.76490063897696,False,False,False,1,-0.2235086264594024,-0.2235086264594024,-6.031545118010328,99993.968454882
2016-08-05,16.741565143775027,-1.7102243693806043,False,False,False,1,-0.08905796315437442,-0.08905796315437442,-6.1206030811647025,99993.87939691884
2016-08-08,16.82952391587435,-1.487583665269195,False,False,False,1,0.08795877209932357,0.08795877209932357,-6.032644309065379,99993.96735569094
2016-08-09,16.82507625798391,-1.3831123207592029,False,False,False,1,-0.004447657890441548,-0.004447657890441548,-6.0370919669558205,99993.96290803305
2016-08-10,16.832195300049847,-1.2799639923173751,False,False,False,1,0.00711904206593772,0.00711904206593772,-6.029972924889883,99993.9700270751
2016-08-11,17.055859050732863,-0.9862106972594245,False,False,False,1,0.22366375068301636,0.22366375068301636,-5.806309174206866,99994.19369082579
2016-08-12,17.308791384175787,-0.6787783634815898,False,False,False,1,0.2529323334429243,0.2529323334429243,-5.553376840763942,99994.44662315924
2016-08-15,17.48680342274008,-0.4493264352430609,False,False,True,1,0.17801203856429382,0.17801203856429382,-5.375364802199648,99994.6246351978
2016-08-16,17.25397737210464,-0.6427413727738096,False,False,False,1,-0.23282605063544182,-0.23282605063544182,-5.60819085283509,99994.39180914717
2016-08-17,17.368321692700757,-0.4692943615787238,False,False,True,1,0.11434432059611765,0.11434432059611765,-5.4938465322389725,99994.50615346777
2016-08-18,17.455073511401878,-0.3324093773133179,False,False,True,1,0.0867518187011207,0.0867518187011207,-5.407094713537852,99994.59290528647
2016-08-19,17.302141529477968,-0.4610144645222137,False,False,True,1,-0.1529319819239099,-0.1529319819239099,-5.560026695461762,99994.43997330454
2016-08-22,17.17382041682633,-0.5608950823459982,False,False,False,1,-0.12832111265163704,-0.12832111265163704,-5.688347808113399,99994.31165219189
2016-08-23,17.3035036070998,-0.3587728334661813,False,False,True,1,0.12968319027346809,0.12968319027346809,-5.558664617839931,99994.44133538216
2016-08-24,17.246905691919167,-0.3806562213110961,False,False,True,1,-0.05659791518063173,-0.05659791518063173,-5.615262533020562,99994.38473746699
2016-08-25,17.123503301924018,-0.4880119323619052,False,False,True,1,-0.12340238999514952,-0.12340238999514952,-5.738664923015712,99994.26133507698
2016-08-26,16.879316852133545,-0.753547069643527,False,False,False,1,-0.24418644979047244,-0.24418644979047244,-5.982851372806184,99994.01714862719
2016-08-29,16.966437725254174,-0.5862328814295578,False,False,False,1,0.08712087312062877,0.08712087312062877,-5.8957304996855555,99994.10426950031
2016-08-30,16.858376142235706,-0.6915787844088912,False,False,False,1,-0.10806158301846835,-0.10806158301846835,-6.003792082704024,99993.9962079173
2016-08-31,17.161568721908026,-0.1715953097466952,False,False,True,1,0.30319257967232005,0.30319257967232005,-5.700599503031704,99994.29940049697
2016-09-01,16.948686543270835,-0.4724361333063306,False,False,True,1,-0.21288217863719083,-0.21288217863719083,-5.913481681668895,99994.08651831833
2016-09-02,17.11596437166976,-0.0677930446733996,False,False,True,1,0.1672778283989267,0.1672778283989267,-5.746203853269968,99994.25379614673
2016-09-06,17.23366285119646,0.4408283929687024,False,False,True,1,0.11769847952669821,0.11769847952669821,-5.62850537374327,99994.37149462626
2016-09-07,17.258373853417346,0.8601959101942019,False,False,False,1,0.024711002220886513,0.024711002220886513,-5.603794371522383,99994.39620562848
2016-09-08,17.329580501639775,1.097170724608142,False,False,False,1,0.07120664822242873,0.07120664822242873,-5.5325877232999545,99994.4674122767
2016-09-09,16.6659687350105,-1.6220584982304362,False,False,False,1,-0.6636117666292733,-0.6636117666292733,-6.196199489929228,99993.80380051007
2016-09-12,17.10120210889477,0.1253588595136867,False,False,True,1,0.4352333738842695,0.4352333738842695,-5.760966116044958,99994.23903388396
2016-09-13,16.543088586359122,-2.1237049342196177,True,False,False,1,-0.558113522535649,-0.558113522535649,-6.319079638580607,99993.68092036142
2016-09-14,16.259894587052557,-2.789908322212758,True,False,False,1,-0.2831939993065653,-0.2831939993065653,-6.602273637887173,99993.39772636212
2016-09-15,16.40408256272193,-2.035229231673376,True,False,False,1,0.14418797566937158,0.14418797566937158,-6.458085662217801,99993.54191433778
2016-09-16,16.233297328566724,-2.2943248063484067,True,False,False,1,-0.17078523415520408,-0.17078523415520408,-6.628870896373005,99993.37112910363
2016-09-19,16.097327586018334,-2.3789567566126752,True,False,False,1,-0.13596974254839012,-0.13596974254839012,-6.764840638921395,99993.23515936108
2016-09-20,16.182301253606592,-1.9527590515366748,False,False,False,1,0.0849736675882582,0.0849736675882582,-6.679866971333137,99993.32013302867
2016-09-21,16.168059637684955,-1.8198583449808583,False,False,False,1,-0.014241615921637418,-0.014241615921637418,-6.6941085872547745,99993.30589141275
2016-09-22,16.428268074716772,-1.1511769987759637,False,False,False,1,0.2602084370318174,0.2602084370318174,-6.433900150222957,99993.56609984978
2016-09-23,16.326387159028002,-1.2907813819043417,False,False,False,1,-0.10188091568877056,-0.10188091568877056,-6.535781065911728,99993.46421893408
2016-09-26,15.712667150023623,-2.316307164016371,True,False,False,1,-0.6137200090043784,-0.6137200090043784,-7.149501074916106,99992.85049892508
2016-09-27,16.13947411258764,-1.3535905387525933,False,False,False,1,0.4268069625640152,0.4268069625640152,-6.722694112352091,99993.27730588765
2016-09-28,15.72654380913053,-1.9661328679687105,False,False,False,1,-0.41293030345710946,-0.41293030345710946,-7.1356244158092,99992.86437558419
2016-09-29,15.513031626806402,-2.1189994471959124,True,False,False,1,-0.21351218232412705,-0.21351218232412705,-7.349136598133327,99992.65086340187
2016-09-30,15.554498850508963,-1.869622396463944,False,False,False,1,0.041467223702561284,0.041467223702561284,-7.307669374430766,99992.69233062556
2016-10-03,15.392455745210366,-1.945170926339052,False,False,False,1,-0.1620431052985971,-0.1620431052985971,-7.469712479729363,99992.53028752028
2016-10-04,15.485442939608678,-1.6439928553163492,False,False,False,1,0.0929871943983116,0.0929871943983116,-7.376725285331052,99992.62327471467
2016-10-05,15.723664246755751,-1.1827760151997042,False,False,False,1,0.23822130714707335,0.23822130714707335,-7.138503978183978,99992.86149602181
2016-10-06,15.527693130916358,-1.3964608753903396,False,False,False,1,-0.1959711158393933,-0.1959711158393933,-7.334475094023372,99992.66552490597
2016-10-07,15.648584953054826,-1.126109796096083,False,False,False,1,0.12089182213846783,0.12089182213846783,-7.213583271884904,99992.78641672812
2016-10-10,15.591987037874194,-1.135718480689794,False,False,False,1,-0.05659791518063173,-0.05659791518063173,-7.2701811870655355,99992.72981881294
2016-10-11,15.561937081999588,-1.106202867715373,False,False,False,1,-0.030049955874606127,-0.030049955874606127,-7.300231142940142,99992.69976885706
2016-10-12,15.67643652681933,-0.8655229999178553,False,False,False,1,0.11449944481974228,0.11449944481974228,-7.185731698120399,99992.81426830188
2016-10-13,15.695808858293988,-0.7805912769790462,False,False,False,1,0.01937233147465811,0.01937233147465811,-7.166359366645741,99992.83364063335
2016-10-14,15.38188019105839,-1.2098749940981517,False,False,False,1,-0.313928667235599,-0.313928667235599,-7.48028803388134,99992.51971196612
2016-10-17,15.306959836278338,-1.2589256531066009,False,False,False,1,-0.07492035478005121,-0.07492035478005121,-7.555208388661391,99992.44479161134
2016-10-18,15.652355528285366,-0.6359379411508149,False,False,False,1,0.3453956920070276,0.3453956920070276,-7.209812696654364,99992.79018730334
2016-10-19,15.902143535388827,-0.1221237577975832,False,False,True,1,0.2497880071034615,0.2497880071034615,-6.960024689550902,99993.03997531044
2016-10-20,15.8781134305251,-0.0861937430051169,False,False,True,1,-0.024030104863726365,-0.024030104863726365,-6.984054794414629,99993.01594520558
2016-10-21,16.139632768601015,0.5751724091084432,False,False,False,1,0.26151933807591377,0.26151933807591377,-6.722535456338715,99993.27746454366
2016-10-24,16.153768782484924,0.8046321042020701,False,False,False,1,0.014136013883909726,0.014136013883909726,-6.708399442454805,99993.29160055754
2016-10-25,16.1534528419425,0.8871804733915715,False,False,False,1,-0.00031594054242489733,-0.00031594054242489733,-6.70871538299723,99993.29128461701
2016-10-26,16.09282334236248,0.7362923052581983,False,False,False,1,-0.06062949958002051,-0.06062949958002051,-6.769344882577251,99993.23065511743
2016-10-27,15.881096940545763,0.1591776886409545,False,False,True,1,-0.21172640181671554,-0.21172640181671554,-6.981071284393966,99993.01892871561
2016-10-28,15.882824257889824,0.2077067095115099,False,False,True,1,0.0017273173440610634,0.0017273173440610634,-6.979343967049905,99993.02065603295
2016-10-31,16.02083725832469,0.671550147791161,False,False,False,1,0.13801300043486542,0.13801300043486542,-6.84133096661504,99993.15866903338
2016-11-01,15.861410545926592,0.1870374250665376,False,False,True,1,-0.1594267123980977,-0.1594267123980977,-7.000757679013137,99992.99924232099
2016-11-02,15.791410851102372,-0.0070857840993011,False,False,True,1,-0.06999969482422053,-0.06999969482422053,-7.070757373837358,99992.92924262617
2016-11-03,15.791096787957873,0.0720409966867681,False,False,True,1,-0.0003140631444988884,-0.0003140631444988884,-7.071071436981857,99992.92892856302
2016-11-04,15.652877486721644,-0.402013034956434,False,False,True,1,-0.13821930123622828,-0.13821930123622828,-7.209290738218085,99992.79070926178
2016-11-07,16.139892123378026,1.49670165599377,False,False,False,1,0.48701463665638123,0.48701463665638123,-6.722276101561704,99993.27772389844
2016-11-08,16.12680281238852,1.4499794549789444,False,False,False,1,-0.013089310989506941,-0.013089310989506941,-6.735365412551211,99993.26463458745
2016-11-09,15.878531724223,0.4373266443043851,False,False,True,1,-0.24827108816551835,-0.24827108816551835,-6.983636500716729,99993.01636349928
2016-11-10,15.532827095351646,-0.9436895566004267,False,False,False,1,-0.34570462887135456,-0.34570462887135456,-7.329341129588084,99992.67065887041
2016-11-11,15.637591105204956,-0.5410049307554083,False,False,False,1,0.10476400985331047,0.10476400985331047,-7.224577119734773,99992.77542288027
2016-11-14,16.22052498679506,1.6770493856577653,False,False,False,1,0.5829338815901028,0.5829338815901028,-6.64164323814467,99993.35835676186
2016-11-15,16.3773314915954,2.0685926325361375,False,True,False,-1,0.15680650480033975,-0.15680650480033975,-6.79844974294501,99993.20155025706
2016-11-16,16.2317814383042,1.4068437864052687,False,False,False,-1,-0.14555005329119908,0.14555005329119908,-6.652899689653811,99993.34710031035
2016-11-17,16.11392783455388,0.9140834377661926,False,False,False,-1,-0.11785360375031928,0.11785360375031928,-6.535046085903492,99993.4649539141
2016-11-18,15.98021305988102,0.3839911570782797,False,False,True,-1,-0.13371477467286041,0.13371477467286041,-6.401331311230631,99993.59866868876
2016-11-21,16.196442110863178,1.1107769114925374,False,False,False,-1,0.2162290509821574,-0.2162290509821574,-6.617560362212789,99993.38243963779
2016-11-22,16.05141429891576,0.5242423241996433,False,False,False,-1,-0.14502781194741843,0.14502781194741843,-6.47253255026537,99993.52746744973
2016-11-23,16.13607549784993,0.7903225597884088,False,False,False,-1,0.08466119893417101,-0.08466119893417101,-6.557193749199541,99993.4428062508
2016-11-25,16.388587943104536,1.6088382114010835,False,False,False,-1,0.2525124452546059,-0.2525124452546059,-6.809706194454147,99993.19029380554
2016-11-28,16.456022421605994,1.771130839255429,False,False,False,-1,0.06743447850145756,-0.06743447850145756,-6.877140672955605,99993.12285932705
2016-11-29,15.917542522621355,-0.3902418814663089,False,False,True,-1,-0.5384798989846384,0.5384798989846384,-6.338660773970966,99993.66133922603
2016-11-30,15.717961364962717,-1.278459995592163,False,False,False,-1,-0.19958115765863838,0.19958115765863838,-6.139079616312328,99993.86092038368
2016-12-01,15.80126048627506,-0.8900496215387208,False,False,False,-1,0.08329912131234352,-0.08329912131234352,-6.2223787376246715,99993.77762126237
2016-12-02,15.604926350920266,-1.627490638159968,False,False,False,-1,-0.19633413535479427,0.19633413535479427,-6.026044602269877,99993.97395539773
2016-12-05,15.837856349201594,-0.6202004239527643,False,False,False,-1,0.2329299982813282,-0.2329299982813282,-6.2589746005512055,99993.74102539945
2016-12-06,15.58115372343563,-1.5471976874343607,False,False,False,-1,-0.25670262576596414,0.25670262576596414,-6.002271974785241,99993.99772802522
2016-12-07,15.991102677177505,0.1127623369083272,False,False,True,-1,0.4099489537418748,-0.4099489537418748,-6.412220928527116,99993.58777907147
2016-12-08,15.843509365999822,-0.4494516657458692,False,False,True,-1,-0.14759331117768326,0.14759331117768326,-6.264627617349433,99993.73537238265
2016-12-09,16.51408476756391,2.012868748359194,False,True,False,-1,0.6705754015640899,-0.6705754015640899,-6.935203018913523,99993.06479698108
2016-12-12,16.131100472335525,0.5476778675009448,False,False,False,-1,-0.3829842952283862,0.3829842952283862,-6.552218723685137,99993.44778127632
2016-12-13,15.767170630740036,-0.7696356357193221,False,False,False,-1,-0.363929841595489,0.363929841595489,-6.188288882089648,99993.81171111792
2016-12-14,15.502616606065732,-1.6247554539922906,False,False,False,-1,-0.2645540246743039,0.2645540246743039,-5.923734857415344,99994.07626514259
2016-12-15,15.638374638625084,-1.1107134209363452,False,False,False,-1,0.1357580325593517,-0.1357580325593517,-6.059492889974695,99993.94050711002
2016-12-16,15.688114803816116,-0.9178514808603908,False,False,False,-1,0.049740165191032304,-0.049740165191032304,-6.109233055165728,99993.89076694484
2016-12-19,15.731305247257971,-0.7850946663607633,False,False,False,-1,0.04319044344185485,-0.04319044344185485,-6.1524234986075825,99993.84757650139
2016-12-20,15.84680534467456,-0.3527376029662529,False,False,True,-1,0.1155000974165894,-0.1155000974165894,-6.267923596024172,99993.73207640398
2016-12-21,15.806021178634587,-0.4589852103170576,False,False,True,-1,-0.04078416603997326,0.04078416603997326,-6.227139429984199,99993.77286057001
2016-12-22,15.62607205003654,-1.038458948939632,False,False,False,-1,-0.17994912859804657,0.17994912859804657,-6.047190301386152,99993.95280969862
2016-12-23,15.740051130910423,-0.688737285061344,False,False,False,-1,0.11397908087388231,-0.11397908087388231,-6.161169382260034,99993.83883061774
2016-12-27,15.740210069831312,-0.7079555793086333,False,False,False,-1,0.00015893892088847394,-0.00015893892088847394,-6.161328321180923,99993.83867167882
2016-12-28,15.64570539068005,-0.976677486102083,False,False,False,-1,-0.09450467915126204,0.09450467915126204,-6.066823642029661,99993.93317635797
2016-12-29,15.764658185485429,-0.5028460965135099,False,False,False,-1,0.11895279480537901,-0.11895279480537901,-6.18577643683504,99993.81422356317
2016-12-30,15.71324569422532,-0.6429988093857302,False,False,False,-1,-0.05141249126010905,0.05141249126010905,-6.134363945574931,99993.86563605443
2017-01-03,16.048323309459455,0.6428517358473853,False,False,False,-1,0.3350776152341357,-0.3350776152341357,-6.4694415608090665,99993.53055843919
2017-01-04,15.849111489127818,-0.1026968173499637,False,False,True,-1,-0.1992118203316373,0.1992118203316373,-6.270229740477429,99993.72977025952
2017-01-05,15.983560215133494,0.4507653599063241,False,False,True,-1,0.13444872600567592,-0.13444872600567592,-6.404678466483105,99993.59532153352
2017-01-06,16.010473414161748,0.5638391683309193,False,False,False,-1,0.026913199028253842,-0.026913199028253842,-6.431591665511359,99993.56840833448
2017-01-09,15.861152785640003,0.0116003467546962,False,False,True,-1,-0.14932062852174433,0.14932062852174433,-6.282271036989615,99993.717728963
2017-01-10,15.947804188485003,0.4564568179775645,False,False,True,-1,0.08665140284499984,-0.08665140284499984,-6.3689224398346145,99993.63107756016
2017-01-11,15.99717529925654,0.8468338301579105,False,False,False,-1,0.049371110771536664,-0.049371110771536664,-6.418293550606151,99993.58170644939
2017-01-12,15.889794896502742,0.3136381055388514,False,False,True,-1,-0.10738040275379745,0.10738040275379745,-6.310913147852354,99993.68908685214
2017-01-13,15.891155096726646,0.2926059389410474,False,False,True,-1,0.001360200223903263,-0.001360200223903263,-6.312273348076257,99993.68772665193
2017-01-17,16.073667847157036,1.1403146332888,False,False,False,-1,0.18251275043039072,-0.18251275043039072,-6.494786098506648,99993.50521390149
2017-01-18,16.0083278031198,0.7631383960778494,False,False,False,-1,-0.06534004403723515,0.06534004403723515,-6.4294460544694125,99993.57055394554
2017-01-19,15.951833835585056,0.4600761935271588,False,False,True,-1,-0.05649396753474534,0.05649396753474534,-6.372952086934667,99993.62704791306
2017-01-20,15.91528943214376,0.2304252924772073,False,False,True,-1,-0.036544403441295614,0.036544403441295614,-6.336407683493372,99993.6635923165
2017-01-23,15.835811779732186,-0.1536280924245405,False,False,True,-1,-0.07947765241157434,0.07947765241157434,-6.256930031081797,99993.74306996891
2017-01-24,16.1335617410124,1.3004744557664785,False,False,False,-1,0.29774996128021414,-0.29774996128021414,-6.554679992362011,99993.44532000764
2017-01-25,16.37816620159326,2.7476763780848215,False,True,False,-1,0.2446044605808595,-0.2446044605808595,-6.799284452942871,99993.20071554706
2017-01-26,16.18382386463972,1.661077431338071,False,False,False,-1,-0.19434233695353953,0.19434233695353953,-6.604942115989331,99993.39505788402
2017-01-27,15.986231316401486,0.5684235075339497,False,False,False,-1,-0.1975925482382337,0.1975925482382337,-6.407349567751098,99993.59265043226
2017-01-30,15.864556243750396,-0.1562397355934671,False,False,True,-1,-0.12167507265109023,0.12167507265109023,-6.285674495100007,99993.7143255049
2017-01-31,16.032409084561255,0.7567522722496427,False,False,False,-1,0.16785284081085905,-0.16785284081085905,-6.4535273359108665,99993.5464726641
2017-02-01,15.911884096635443,-0.0023772933144804,False,False,True,-1,-0.1205249879258119,0.1205249879258119,-6.333002347985055,99993.66699765202
2017-02-02,15.800892340479486,-0.704505061376311,False,False,False,-1,-0.11099175615595769,0.11099175615595769,-6.222010591829097,99993.77798940818
2017-02-03,15.67513103496292,-1.4010734362139066,False,False,False,-1,-0.1257613055165656,0.1257613055165656,-6.096249286312531,99993.90375071368
2017-02-06,15.828011840309092,-0.4903058631586475,False,False,True,-1,0.15288080534617166,-0.15288080534617166,-6.249130091658703,99993.75086990834
2017-02-07,15.912094495041565,-0.0446973908500896,False,False,True,-1,0.08408265473247312,-0.08408265473247312,-6.333212746391176,99993.6667872536
2017-02-08,16.012407032307166,0.5441926302658762,False,False,False,-1,0.10031253726560152,-0.10031253726560152,-6.433525283656778,99993.56647471634
2017-02-09,15.173506070774328,-3.5909553798104996,True,False,False,1,-0.838900961532838,-0.838900961532838,-7.272426245189616,99992.7275737548
2017-02-10,14.471518918621308,-4.230769467705217,True,False,False,1,-0.7019871521530199,-0.7019871521530199,-7.974413397342635,99992.02558660266
2017-02-13,14.408165263797637,-3.3348073205973883,True,False,False,1,-0.06335365482367195,-0.06335365482367195,-8.037767052166307,99991.96223294783
2017-02-14,14.219735015511825,-3.0138480329556168,True,False,False,1,-0.18843024828581179,-0.18843024828581179,-8.22619730045212,99991.77380269955
2017-02-15,14.176487703397058,-2.6046792839614987,True,False,False,1,-0.043247312114766956,-0.043247312114766956,-8.269444612566886,99991.73055538743
2017-02-16,14.594446712060648,-1.7269843145120496,False,False,False,1,0.4179590086635905,0.4179590086635905,-7.851485603903296,99992.1485143961
2017-02-17,14.61706356272482,-1.5534229418284673,False,False,False,1,0.022616850664171295,0.022616850664171295,-7.828868753239124,99992.17113124677
2017-02-21,14.54931342658844,-1.525267711683528,False,False,False,1,-0.06775013613637881,-0.06775013613637881,-7.896618889375503,99992.10338111063
2017-02-22,14.677008350250414,-1.245238368051514,False,False,False,1,0.12769492366197355,0.12769492366197355,-7.76892396571353,99992.23107603428
2017-02-23,14.705020740333726,-1.125665827482255,False,False,False,1,0.0280123900833118,0.0280123900833118,-7.740911575630218,99992.25908842437
2017-02-24,14.753657899772453,-0.9889022148113183,False,False,False,1,0.048637159438726485,0.048637159438726485,-7.692274416191491,99992.30772558381
2017-02-27,14.78146017435714,-0.8907529293521234,False,False,False,1,0.02780227458468687,0.02780227458468687,-7.6644721416068045,99992.33552785839
2017-02-28,14.79831846608678,-0.8128514261970964,False,False,False,1,0.016858291729640484,0.016858291729640484,-7.647613849877164,99992.35238615012
2017-03-01,15.15826602246268,-0.2723644789242025,False,False,True,1,0.35994755637590004,0.35994755637590004,-7.287666293501264,99992.7123337065
2017-03-02,15.374759837409531,0.0653451799851197,False,False,True,1,0.21649381494685116,0.21649381494685116,-7.071172478554413,99992.92882752145
2017-03-03,15.274025474656275,-0.0478151991152647,False,False,True,1,-0.10073436275325598,-0.10073436275325598,-7.171906841307669,99992.82809315869
2017-03-06,15.20287541219928,-0.118695077639007,False,False,True,1,-0.0711500624569954,-0.0711500624569954,-7.243056903764664,99992.75694309623
2017-03-07,15.089159217892163,-0.2530064901104868,False,False,True,1,-0.11371619430711633,-0.11371619430711633,-7.3567730980717805,99992.64322690193
2017-03-08,15.094079877848,-0.199840386013556,False,False,True,1,0.004920659955836015,0.004920659955836015,-7.3518524381159445,99992.64814756188
2017-03-09,15.202979359845164,0.0306206654225477,False,False,True,1,0.10889948199716493,0.10889948199716493,-7.2429529561187795,99992.75704704388
2017-03-10,15.32271921986042,0.2878243322386473,False,False,True,1,0.11973986001525638,0.11973986001525638,-7.123213096103523,99992.8767869039
2017-03-13,15.107008655426196,-0.0345067022062875,False,False,True,1,-0.2157105644342252,-0.2157105644342252,-7.338923660537748,99992.66107633946
2017-03-14,15.064238100172664,-0.0653557060460523,False,False,True,1,-0.04277055525353113,-0.04277055525353113,-7.3816942157912795,99992.61830578421
2017-03-15,14.77868324804534,-0.542415235121691,False,False,False,1,-0.28555485212732457,-0.28555485212732457,-7.667249067918604,99992.33275093208
2017-03-16,14.901302387527869,-0.2510797138197873,False,False,True,1,0.1226191394825289,0.1226191394825289,-7.544629928436075,99992.45537007156
2017-03-17,14.61978259168828,-0.773605090856613,False,False,False,1,-0.2815197958395892,-0.2815197958395892,-7.826149724275664,99992.17385027572
2017-03-20,14.82884142402677,-0.2812834351980788,False,False,True,1,0.20905883233849032,0.20905883233849032,-7.617090891937174,99992.38290910807
